problem,dim,method,seed,budget,success,first_feasible,best_f,final_ncv,declared_cost,elapsed_sec
NarrowCorridor12,12,CMA-ES,14,400,1,285,1.99375336324386,0.0,400.0,0.0203593730002467
NarrowCorridor12,12,CMA-ES,15,400,0,401,inf,0.2813409610890098,400.0,0.0225260909992357
NarrowCorridor12,12,CMA-ES,16,400,1,395,2.564366270795418,0.0,400.0,0.0218921970008523
NarrowCorridor12,12,CMA-ES,17,400,1,307,2.95031708240961,0.0,400.0,0.0213277940001717
NarrowCorridor12,12,CMA-ES,18,400,1,325,2.459607975008428,0.0,400.0,0.0192743009993137
NarrowCorridor12,12,CMA-ES,19,400,0,401,inf,0.0437292506725997,400.0,0.0222340939999412
NarrowCorridor12,12,CMA-ES,20,400,1,361,2.844978638049942,0.0,400.0,0.0203811399987898
NarrowCorridor12,12,CMA-ES,21,400,1,336,1.942392192395812,0.0,400.0,0.0209891090016753
NarrowCorridor12,12,CMA-ES,22,400,0,401,inf,0.0909955223289644,400.0,0.0199883620007312
NarrowCorridor12,12,CMA-ES,23,400,1,292,2.338495684972877,0.0,400.0,0.0191864730004454
NarrowCorridor12,12,CMA-ES,24,400,1,340,1.823781741175276,0.0,400.0,0.0204955069984862
NarrowCorridor12,12,CMA-ES,25,400,1,376,2.6466759055686992,0.0,400.0,0.0191126169993367
NarrowCorridor12,12,CMA-ES,26,400,1,292,2.031522020202836,0.0,400.0,0.0212808209998911
NarrowCorridor12,12,CMA-ES,27,400,0,401,inf,0.0573683091477627,400.0,0.0204972860010457
NarrowCorridor12,12,CMA-ES,28,400,0,401,inf,0.3537141016597926,400.0,0.0196703769997839
NarrowCorridor12,12,CMA-ES,29,400,0,401,inf,0.1192692068943614,400.0,0.0208743220009637
NarrowCorridor12,12,DCAS-CMA,0,400,1,47,0.7837540128741137,0.0,393.8070763574112,0.1571140279993415
NarrowCorridor12,12,DCAS-CMA,1,400,1,68,1.088074075733819,0.0,397.8822669891044,0.138955539001472
NarrowCorridor12,12,DCAS-CMA,2,400,1,46,0.8551701673218186,0.0,396.4906942697203,0.1399521929997718
NarrowCorridor12,12,DCAS-CMA,3,400,1,45,0.8527196777709015,0.0,397.66136707832027,0.1557144109992805
NarrowCorridor12,12,DCAS-CMA,4,400,1,43,0.6879178942259359,0.0,396.2103827808496,0.1747620280002593
NarrowCorridor12,12,DCAS-CMA,5,400,1,68,1.025103010253423,0.0,393.3865055723344,0.1486270929999591
NarrowCorridor12,12,DCAS-CMA,6,400,1,57,0.7410989331215461,0.0,397.85133878166016,0.1449761599997145
NarrowCorridor12,12,DCAS-CMA,7,400,1,43,0.9645488518325668,0.0,394.7408673624647,0.1619316839987732
NarrowCorridor12,12,DCAS-CMA,8,400,1,41,0.769545746533123,0.0,395.1635759652908,0.1521265900009893
NarrowCorridor12,12,DCAS-CMA,9,400,1,41,0.8308549269738472,0.0,392.19190078279627,0.1559856749991013
NarrowCorridor12,12,DCAS-CMA,10,400,1,75,0.9803175501206004,0.0,397.0353776658372,0.1575487059999432
NarrowCorridor12,12,DCAS-CMA,11,400,1,53,1.1148570998164,0.0,397.0131396464628,0.1504473049990338
NarrowCorridor12,12,DCAS-CMA,12,400,1,45,0.696815056386672,0.0,393.0677442956787,0.1947530859997641
NarrowCorridor12,12,DCAS-CMA,13,400,1,64,0.9070480703942784,0.0,396.4162654548039,0.2272721469998941
NarrowCorridor12,12,DCAS-CMA,14,400,1,56,0.8182743184434706,0.0,399.5435137071335,0.2101141509992885
NarrowCorridor12,12,DCAS-CMA,15,400,1,51,1.0276998579715322,0.0,398.6522328697346,0.311067587999787
NarrowCorridor12,12,DCAS-CMA,16,400,1,41,0.6845151840578638,0.0,397.22561650690585,0.231064305999098
NarrowCorridor12,12,DCAS-CMA,17,400,1,46,0.657074459162114,0.0,392.6864299268128,0.1676365720013564
NarrowCorridor12,12,DCAS-CMA,18,400,1,43,0.9227516450463992,0.0,393.5340982427421,0.1530423989988776
NarrowCorridor12,12,DCAS-CMA,19,400,1,59,0.6854924724284106,0.0,391.7260093073529,0.1466732289991341
NarrowCorridor12,12,DCAS-CMA,20,400,1,43,0.8511615359438005,0.0,395.6369488178957,0.1515022940002381
NarrowCorridor12,12,DCAS-CMA,21,400,1,41,1.2216179564988925,0.0,395.0488810549703,0.1714398829990386
NarrowCorridor12,12,DCAS-CMA,22,400,1,52,0.811434083627826,0.0,394.7535211241901,0.1519319929993798
NarrowCorridor12,12,DCAS-CMA,23,400,1,83,1.0343099687954085,0.0,395.91765382525097,0.1366170910005166
NarrowCorridor12,12,DCAS-CMA,24,400,1,48,1.235706796282678,0.0,394.8306387895794,0.1455208850002236
NarrowCorridor12,12,DCAS-CMA,25,400,1,43,0.7911028222218282,0.0,395.8707696925093,0.1628961650003475
NarrowCorridor12,12,DCAS-CMA,26,400,1,56,0.9779338425661384,0.0,394.76084629887487,0.1434822320006787
NarrowCorridor12,12,DCAS-CMA,27,400,1,41,0.7578239183604003,0.0,396.0298609614962,0.1520023749999381
NarrowCorridor12,12,DCAS-CMA,28,400,1,41,0.7534752721927506,0.0,394.9710279167948,0.1745008699999743
NarrowCorridor12,12,DCAS-CMA,29,400,1,46,0.9587826152691756,0.0,393.71717830026273,0.1527969979997578
NarrowCorridor12,12,DCAS-DE,0,400,1,121,1.1744999972414432,0.0,402.23469090041374,0.1285593399989011
NarrowCorridor12,12,DCAS-DE,1,400,1,206,1.680658299467121,0.0,409.3359621502402,0.1176556430000346
NarrowCorridor12,12,DCAS-DE,2,400,1,168,1.7970717871538593,0.0,403.1662771847229,0.1143524010003602
NarrowCorridor12,12,DCAS-DE,3,400,1,197,1.1211641564346038,0.0,405.2601933181827,0.1130406739994214
NarrowCorridor12,12,DCAS-DE,4,400,1,130,1.1540128411072796,0.0,403.6580013637533,0.1162174159999267
NarrowCorridor12,12,DCAS-DE,5,400,1,170,1.5364801282849805,0.0,406.3027678187755,0.1201863679998496
NarrowCorridor12,12,DCAS-DE,6,400,1,169,1.2899293285348483,0.0,405.7006005786703,0.1184885479997319
NarrowCorridor12,12,DCAS-DE,7,400,1,169,0.8964060843523127,0.0,408.8686312465399,0.1123931460006133
NarrowCorridor12,12,DCAS-DE,8,400,1,72,1.143229981328656,0.0,399.4923986012655,0.1370264079996559
NarrowCorridor12,12,DCAS-DE,9,400,1,96,1.080382045249494,0.0,403.165210388094,0.1533767330001865
NarrowCorridor12,12,DCAS-DE,10,400,1,179,1.2621807334017068,0.0,407.8946441213504,0.1157127709993801
NarrowCorridor12,12,DCAS-DE,11,400,1,210,1.0421532320540254,0.0,409.5086990334154,0.111323701999936
NarrowCorridor12,12,DCAS-DE,12,400,1,109,0.977233043894591,0.0,402.4226461958066,0.1340413660000194
NarrowCorridor12,12,DCAS-DE,13,400,1,135,1.3625729716696429,0.0,405.3237982307096,0.1537877850005315
NarrowCorridor12,12,DCAS-DE,14,400,1,179,1.2944487037050991,0.0,407.77261364400647,0.1138122279990057
NarrowCorridor12,12,DCAS-DE,15,400,1,141,0.9482833994231912,0.0,407.2997489352239,0.1236246120006399
NarrowCorridor12,12,DCAS-DE,16,400,1,98,1.3674446851097732,0.0,399.5453798270063,0.1520909649989335
NarrowCorridor12,12,DCAS-DE,17,400,1,83,1.6061486290404177,0.0,403.3527916543979,0.1418343299992557
NarrowCorridor12,12,DCAS-DE,18,400,1,121,1.3012445084754602,0.0,407.2689713080293,0.1280252619999373
NarrowCorridor12,12,DCAS-DE,19,400,1,103,1.4593858445152756,0.0,403.5149394561464,0.1264246850005292
NarrowCorridor12,12,DCAS-DE,20,400,1,126,1.2912325861506315,0.0,403.7473834771644,0.1217631359995721
NarrowCorridor12,12,DCAS-DE,21,400,1,137,1.1812170015090042,0.0,403.5786978691738,0.1237620760002755
NarrowCorridor12,12,DCAS-DE,22,400,1,159,1.2854194450939491,0.0,412.0070685699268,0.1071654219995252
NarrowCorridor12,12,DCAS-DE,23,400,1,162,1.344787193797702,0.0,405.01291359932463,0.1132425230007356
NarrowCorridor12,12,DCAS-DE,24,400,1,136,1.3222491986341005,0.0,400.3918034872611,0.1453760770000371
NarrowCorridor12,12,DCAS-DE,25,400,1,142,1.5742497376988045,0.0,404.7605897300161,0.1425106700007745
NarrowCorridor12,12,DCAS-DE,26,400,1,189,1.4071415443200073,0.0,407.9352730299141,0.1223492369990708
NarrowCorridor12,12,DCAS-DE,27,400,1,151,1.1425384069879252,0.0,411.43020893154153,0.1297320129997388
NarrowCorridor12,12,DCAS-DE,28,400,1,129,0.9666060447956104,0.0,404.37842764189946,0.1283293430005869
NarrowCorridor12,12,DCAS-DE,29,400,1,91,1.4084240230595912,0.0,404.2525430917012,0.1290517399993405
NarrowCorridor12,12,DCAS-PSO,0,400,1,111,1.490933127746073,0.0,404.02785620655646,0.1325659779995476
NarrowCorridor12,12,DCAS-PSO,1,400,1,99,1.1090000206491526,0.0,401.0998853464498,0.1214548449988797
NarrowCorridor12,12,DCAS-PSO,2,400,1,137,1.5940151687975956,0.0,404.8683953371417,0.1134522009997454
NarrowCorridor12,12,DCAS-PSO,3,400,1,87,0.9276882952924048,0.0,403.715247876541,0.1159122010012652
NarrowCorridor12,12,DCAS-PSO,4,400,1,88,1.27993513527702,0.0,402.36067243620136,0.1216007139992143
NarrowCorridor12,12,DCAS-PSO,5,400,1,144,1.3973837011096952,0.0,401.9215113584236,0.1172522420001769
NarrowCorridor12,12,DCAS-PSO,6,400,1,84,1.1785835190794067,0.0,397.8600027152145,0.1207637499992415
NarrowCorridor12,12,DCAS-PSO,7,400,1,112,1.285875972524236,0.0,404.8132398875245,0.1078662159998202
NarrowCorridor12,12,DCAS-PSO,8,400,1,46,1.2156916108623737,0.0,400.8432961630544,0.1489247690005868
NarrowCorridor12,12,DCAS-PSO,9,400,1,94,1.19613850694423,0.0,402.5193458153123,0.1444956279992766
NarrowCorridor12,12,DCAS-PSO,10,400,1,81,1.1845098441142907,0.0,399.839912458148,0.1234925759999896
NarrowCorridor12,12,DCAS-PSO,11,400,1,60,0.884940756271731,0.0,400.8764580907495,0.1307525310003257
NarrowCorridor12,12,DCAS-PSO,12,400,1,126,1.7052777777140806,0.0,400.72132096656895,0.1175043130006088
NarrowCorridor12,12,DCAS-PSO,13,400,1,117,1.379796497687556,0.0,402.850245437053,0.1165882090008381
NarrowCorridor12,12,DCAS-PSO,14,400,1,91,1.149578172408308,0.0,398.6921542315676,0.1099933810000948
NarrowCorridor12,12,DCAS-PSO,15,400,1,115,1.32186200396675,0.0,403.75095828971087,0.1207826570007455
NarrowCorridor12,12,DCAS-PSO,16,400,1,43,1.525535503572075,0.0,398.1096618226,0.1311134940006013
NarrowCorridor12,12,DCAS-PSO,17,400,1,70,1.5607030298435132,0.0,399.1942363695772,0.1287791689992445
NarrowCorridor12,12,DCAS-PSO,18,400,1,61,1.121240722848475,0.0,402.6584148903861,0.1341220180001983
NarrowCorridor12,12,DCAS-PSO,19,400,1,91,0.9790256318445866,0.0,401.39781727055777,0.1232395240003825
NarrowCorridor12,12,DCAS-PSO,20,400,1,56,1.00109437446503,0.0,399.6388879701842,0.1303473070001928
NarrowCorridor12,12,DCAS-PSO,21,400,1,87,1.1994283571089202,0.0,401.6691252693356,0.1220678680001583
NarrowCorridor12,12,DCAS-PSO,22,400,1,48,1.4856529876706706,0.0,400.97157137386944,0.1451008029998775
NarrowCorridor12,12,DCAS-PSO,23,400,1,138,1.6823838913077904,0.0,401.158952945702,0.1082855059994472
NarrowCorridor12,12,DCAS-PSO,24,400,1,81,1.130050916542373,0.0,399.7831222074925,0.1308338500002719
NarrowCorridor12,12,DCAS-PSO,25,400,1,49,0.9236017491213184,0.0,396.89353021743807,0.1425578060006955
NarrowCorridor12,12,DCAS-PSO,26,400,1,90,1.3917310288849167,0.0,402.86341188942464,0.1210331389993371
NarrowCorridor12,12,DCAS-PSO,27,400,1,153,1.422058381563578,0.0,405.3256679615109,0.1063156119998893
NarrowCorridor12,12,DCAS-PSO,28,400,1,83,1.3160185496432764,0.0,402.68157592120144,0.1326277640000626
NarrowCorridor12,12,DCAS-PSO,29,400,1,89,1.1301098237659029,0.0,399.7695549735699,0.1332476829993538
NarrowCorridor12,12,JADE-NCV,0,400,1,317,1.9551384291361904,0.0,400.0,0.0341633169991837
NarrowCorridor12,12,JADE-NCV,1,400,1,205,2.084426934536152,0.0,400.0,0.0351976749989262
NarrowCorridor12,12,JADE-NCV,2,400,1,296,2.3724830506211627,0.0,400.0,0.0354365129987854
NarrowCorridor12,12,JADE-NCV,3,400,1,113,2.7175064676058938,0.0,400.0,0.0346286229996621
NarrowCorridor12,12,JADE-NCV,4,400,1,256,1.6003391399272051,0.0,400.0,0.0365260329999728
NarrowCorridor12,12,JADE-NCV,5,400,1,287,2.429981182886548,0.0,400.0,0.0368237620004947
NarrowCorridor12,12,JADE-NCV,6,400,1,381,2.2705740520563977,0.0,400.0,0.0351102069998887
NarrowCorridor12,12,JADE-NCV,7,400,1,235,1.9389450124006613,0.0,400.0,0.0358376320000388
NarrowCorridor12,12,JADE-NCV,8,400,1,285,2.3907324612578624,0.0,400.0,0.035339351001312
NarrowCorridor12,12,JADE-NCV,9,400,1,160,1.9644359919093732,0.0,400.0,0.0426978209998196
NarrowCorridor12,12,JADE-NCV,10,400,1,190,1.9037990736867536,0.0,400.0,0.044927473001735
NarrowCorridor12,12,JADE-NCV,11,400,1,235,2.1152479815261023,0.0,400.0,0.0383313090005685
NarrowCorridor12,12,JADE-NCV,12,400,1,398,3.1718901311904992,0.0,400.0,0.0371886899993114
NarrowCorridor12,12,JADE-NCV,13,400,1,301,2.3992011957282084,0.0,400.0,0.0351980779996665
NarrowCorridor12,12,JADE-NCV,14,400,1,183,1.7024430302678597,0.0,400.0,0.0382378089998383
NarrowCorridor12,12,JADE-NCV,15,400,1,289,1.7033066037066198,0.0,400.0,0.0352226710001559
NarrowCorridor12,12,JADE-NCV,16,400,1,164,2.4732654180722795,0.0,400.0,0.033272112999839
NarrowCorridor12,12,JADE-NCV,17,400,1,350,2.5103302824513527,0.0,400.0,0.0372669910011609
NarrowCorridor12,12,JADE-NCV,18,400,1,221,2.16576664262506,0.0,400.0,0.0326010429998859
NarrowCorridor12,12,JADE-NCV,19,400,1,300,2.3910367647111,0.0,400.0,0.0331839590016898
NarrowCorridor12,12,JADE-NCV,20,400,1,365,1.3400182092730812,0.0,400.0,0.0354282410007726
NarrowCorridor12,12,JADE-NCV,21,400,0,401,inf,0.005270774346244,400.0,0.0370422989999497
NarrowCorridor12,12,JADE-NCV,22,400,1,126,2.0513508974051957,0.0,400.0,0.0341900090006674
NarrowCorridor12,12,JADE-NCV,23,400,1,274,2.5568786561832795,0.0,400.0,0.0382848680001188
NarrowCorridor12,12,JADE-NCV,24,400,1,241,1.857298201936489,0.0,400.0,0.0449611829990317
NarrowCorridor12,12,JADE-NCV,25,400,1,369,2.466538033823096,0.0,400.0,0.0421917790008592
NarrowCorridor12,12,JADE-NCV,26,400,0,401,inf,0.0236843371288316,400.0,0.0511449259993241
NarrowCorridor12,12,JADE-NCV,27,400,1,273,1.5101886255442738,0.0,400.0,0.0404554209999332
NarrowCorridor12,12,JADE-NCV,28,400,0,401,inf,0.0015665792120889,400.0,0.0383977199999208
NarrowCorridor12,12,JADE-NCV,29,400,1,340,2.454362607980705,0.0,400.0,0.0364845170006447
NarrowCorridor12,12,PSO,0,400,1,118,1.7611910037586918,0.0,400.0,0.0193533410001691
NarrowCorridor12,12,PSO,1,400,1,111,1.3551165468966846,0.0,400.0,0.0219758339990221
NarrowCorridor12,12,PSO,2,400,1,163,1.282028784448542,0.0,400.0,0.0186812379997718
NarrowCorridor12,12,PSO,3,400,1,109,2.167855794550901,0.0,400.0,0.0179769690003013
NarrowCorridor12,12,PSO,4,400,1,149,2.0405907016142204,0.0,400.0,0.0198062060007941
NarrowCorridor12,12,PSO,5,400,1,97,1.423587483357463,0.0,400.0,0.0188839550010015
NarrowCorridor12,12,PSO,6,400,1,90,1.1112396386777834,0.0,400.0,0.018797953000103
NarrowCorridor12,12,PSO,7,400,1,87,1.694121010135528,0.0,400.0,0.019338845000675
NarrowCorridor12,12,PSO,8,400,1,82,1.3887494175891726,0.0,400.0,0.0202250520014786
NarrowCorridor12,12,PSO,9,400,1,98,1.0101924737513808,0.0,400.0,0.0202190770014567
NarrowCorridor12,12,PSO,10,400,1,99,1.834423102749748,0.0,400.0,0.0186915560007037
NarrowCorridor12,12,PSO,11,400,1,220,1.5749711686424903,0.0,400.0,0.0187423650004348
NarrowCorridor12,12,PSO,12,400,1,82,1.7462709627002275,0.0,400.0,0.0181878280000091
NarrowCorridor12,12,PSO,13,400,1,49,1.5660311248791834,0.0,400.0,0.0175448360005248
NarrowCorridor12,12,PSO,14,400,1,70,1.6075975092269976,0.0,400.0,0.0187057940001977
NarrowCorridor12,12,PSO,15,400,1,97,1.9454644334861644,0.0,400.0,0.0192287199988641
NarrowCorridor12,12,PSO,16,400,1,52,1.304639080167577,0.0,400.0,0.0258728999997401
NarrowCorridor12,12,PSO,17,400,1,85,1.5927175392267003,0.0,400.0,0.0195882549996895
NarrowCorridor12,12,PSO,18,400,1,46,1.3181211420569252,0.0,400.0,0.0175802410012693
NarrowCorridor12,12,PSO,19,400,1,47,1.299744733643016,0.0,400.0,0.018359256999247
NarrowCorridor12,12,PSO,20,400,1,60,1.458469929217249,0.0,400.0,0.0191720679995341
NarrowCorridor12,12,PSO,21,400,1,239,1.37708432988509,0.0,400.0,0.0196270199994614
NarrowCorridor12,12,PSO,22,400,1,104,1.8967436530254316,0.0,400.0,0.0202486439993663
NarrowCorridor12,12,PSO,23,400,1,94,0.9658077370624432,0.0,400.0,0.0196399369997379
NarrowCorridor12,12,PSO,24,400,1,63,2.0349030557752017,0.0,400.0,0.0194449450009415
NarrowCorridor12,12,PSO,25,400,1,81,1.1196691298525798,0.0,400.0,0.0181766019995848
NarrowCorridor12,12,PSO,26,400,1,212,2.40638347818782,0.0,400.0,0.0190768310003477
NarrowCorridor12,12,PSO,27,400,1,74,1.466396517976769,0.0,400.0,0.0206785089994809
NarrowCorridor12,12,PSO,28,400,1,106,1.3340777707335774,0.0,400.0,0.0192149909998988
NarrowCorridor12,12,PSO,29,400,1,193,1.5627502932927428,0.0,400.0,0.0198068589998001
PressureVessel,4,CMA-ES,0,400,1,41,41847.09270512628,0.0,400.0,0.0145560639994073
PressureVessel,4,CMA-ES,1,400,1,2,24557.55370428323,0.0,400.0,0.0152917849991354
PressureVessel,4,CMA-ES,2,400,1,1,44477.39417977048,0.0,400.0,0.0168025710008805
PressureVessel,4,CMA-ES,3,400,1,8,42322.000567841205,0.0,400.0,0.0144644219999463
PressureVessel,4,CMA-ES,4,400,1,3,30849.332221083605,0.0,400.0,0.0146315090005373
PressureVessel,4,CMA-ES,5,400,1,1,12023.49562392101,0.0,400.0,0.0142923849998624
PressureVessel,4,CMA-ES,6,400,1,2,12780.135587301991,0.0,400.0,0.0134899439999571
PressureVessel,4,CMA-ES,7,400,1,6,31896.19063537884,0.0,400.0,0.0131897769988427
PressureVessel,4,CMA-ES,8,400,1,2,17674.31762031161,0.0,400.0,0.0140017140001873
PressureVessel,4,CMA-ES,9,400,1,3,17804.639621306582,0.0,400.0,0.0167794250010047
PressureVessel,4,CMA-ES,10,400,1,7,37103.32268841232,0.0,400.0,0.0146826950003742
PressureVessel,4,CMA-ES,11,400,1,9,23153.708398987583,0.0,400.0,0.0145581630004016
PressureVessel,4,CMA-ES,12,400,1,14,13091.423956458912,0.0,400.0,0.0154116529993189
PressureVessel,4,CMA-ES,13,400,1,1,32700.986332019173,0.0,400.0,0.0137326250005571
PressureVessel,4,CMA-ES,14,400,1,3,17692.754561686135,0.0,400.0,0.0127782440013106
PressureVessel,4,CMA-ES,15,400,1,4,14824.215541704274,0.0,400.0,0.0138678440016519
PressureVessel,4,CMA-ES,16,400,1,9,19975.20536968134,0.0,400.0,0.0160373439994145
PressureVessel,4,CMA-ES,17,400,1,4,16065.520993206132,0.0,400.0,0.0142931939990376
PressureVessel,4,CMA-ES,18,400,1,6,20604.50322834309,0.0,400.0,0.0140902919993095
PressureVessel,4,CMA-ES,19,400,1,12,8639.205471580155,0.0,400.0,0.016339372999937
PressureVessel,4,CMA-ES,20,400,1,15,9370.03859862713,0.0,400.0,0.0130230419999861
PressureVessel,4,CMA-ES,21,400,1,4,47355.00200333091,0.0,400.0,0.038129000000481
PressureVessel,4,CMA-ES,22,400,1,3,22088.477295388184,0.0,400.0,0.0290854170016245
PressureVessel,4,CMA-ES,23,400,1,16,21250.98560821846,0.0,400.0,0.0334491650010022
PressureVessel,4,CMA-ES,24,400,1,6,24280.504517752765,0.0,400.0,0.0309434780010633
PressureVessel,4,CMA-ES,25,400,1,1,15611.269627864323,0.0,400.0,0.0283368210002663
PressureVessel,4,CMA-ES,26,400,1,9,25697.11119645128,0.0,400.0,0.0507268130004376
PressureVessel,4,CMA-ES,27,400,1,11,16347.7955032789,0.0,400.0,0.0133021290002943
PressureVessel,4,CMA-ES,28,400,1,1,27767.657195015483,0.0,400.0,0.0274971589988126
PressureVessel,4,CMA-ES,29,400,1,5,25019.35650102401,0.0,400.0,0.0448506349985109
PressureVessel,4,DCAS-CMA,0,400,1,2,22184.745751043574,0.0,395.04001786135575,0.3721273419996578
PressureVessel,4,DCAS-CMA,1,400,1,4,12896.816125122965,0.0,396.97261296741954,0.3845509830007358
PressureVessel,4,DCAS-CMA,2,400,1,4,26320.953297952823,0.0,398.0482041826912,0.3498157550002361
PressureVessel,4,DCAS-CMA,3,400,1,7,20945.592122925715,0.0,399.4289445316393,0.3673121200008609
PressureVessel,4,DCAS-CMA,4,400,1,1,11602.95769548461,0.0,394.9242622022907,0.1698167269987607
PressureVessel,4,DCAS-CMA,5,400,1,1,32635.00087529318,0.0,396.7692196297689,0.1703075080004055
PressureVessel,4,DCAS-CMA,6,400,1,1,19633.679053925985,0.0,399.2687540390732,0.1687706939992495
PressureVessel,4,DCAS-CMA,7,400,1,1,16499.64428070005,0.0,398.0056592060024,0.179705032000129
PressureVessel,4,DCAS-CMA,8,400,1,1,18824.733258830314,0.0,399.286315407802,0.18151432599916
PressureVessel,4,DCAS-CMA,9,400,1,1,27641.9103921402,0.0,397.8378215021981,0.2331929229985689
PressureVessel,4,DCAS-CMA,10,400,1,4,28120.54421027776,0.0,393.480490540108,0.380440222001198
PressureVessel,4,DCAS-CMA,11,400,1,3,28554.355912511688,0.0,392.5093385954698,0.4135009019992139
PressureVessel,4,DCAS-CMA,12,400,1,5,16344.250496842991,0.0,395.4139690539412,0.4572561679997307
PressureVessel,4,DCAS-CMA,13,400,1,1,20205.55768216891,0.0,396.53834085717233,0.4662487559999135
PressureVessel,4,DCAS-CMA,14,400,1,1,8361.338150903915,0.0,394.581430339792,0.1663350220005668
PressureVessel,4,DCAS-CMA,15,400,1,1,15839.816756579145,0.0,396.4010828648949,0.1718089360001613
PressureVessel,4,DCAS-CMA,16,400,1,5,26451.19731478017,0.0,393.7097694077466,0.1754805119999218
PressureVessel,4,DCAS-CMA,17,400,1,7,14292.885825232352,0.0,394.65394971922274,0.2209654399994178
PressureVessel,4,DCAS-CMA,18,400,1,1,9306.68517870307,0.0,394.346368894505,0.1847522949992708
PressureVessel,4,DCAS-CMA,19,400,1,5,24156.998250693134,0.0,394.7710561990766,0.3403647459999774
PressureVessel,4,DCAS-CMA,20,400,1,3,12097.335732446283,0.0,396.2587610775045,0.3786697689993161
PressureVessel,4,DCAS-CMA,21,400,1,1,21839.82678967357,0.0,401.05221933140814,0.4449308800012659
PressureVessel,4,DCAS-CMA,22,400,1,4,19073.779221574267,0.0,395.7733112960876,0.4812198899999202
PressureVessel,4,DCAS-CMA,23,400,1,3,23873.674293080345,0.0,395.6725842553882,0.3619893049999518
PressureVessel,4,DCAS-CMA,24,400,1,2,9579.229891590983,0.0,396.092889384852,0.3267529949989693
PressureVessel,4,DCAS-CMA,25,400,1,5,18992.997120496693,0.0,396.4197745242252,0.3200334359989938
PressureVessel,4,DCAS-CMA,26,400,1,2,11449.426567885745,0.0,398.0544627867345,0.3112448219999351
PressureVessel,4,DCAS-CMA,27,400,1,3,22966.496908429428,0.0,394.790887486305,0.352349287000834
PressureVessel,4,DCAS-CMA,28,400,1,1,7199.081775115708,0.0,396.8103115738639,0.3088207119999424
PressureVessel,4,DCAS-CMA,29,400,1,4,17526.669600086792,0.0,397.8264387507143,0.2538052640011301
PressureVessel,4,DCAS-DE,0,400,1,2,18420.754662715965,0.0,394.29921958693416,0.2322688120002567
PressureVessel,4,DCAS-DE,1,400,1,4,8717.615752473235,0.0,396.4203039516258,0.19837623300009
PressureVessel,4,DCAS-DE,2,400,1,4,11244.793995274362,0.0,396.0062718081477,0.1825651140006812
PressureVessel,4,DCAS-DE,3,400,1,7,10036.441354147892,0.0,392.1666659472322,0.1937839229995006
PressureVessel,4,DCAS-DE,4,400,1,1,7550.628694492412,0.0,397.3497769981266,0.182126944000629
PressureVessel,4,DCAS-DE,5,400,1,1,14498.539968610054,0.0,396.9062029461593,0.1782151530005649
PressureVessel,4,DCAS-DE,6,400,1,1,7158.544214271708,0.0,398.9797208025952,0.2042421990008733
PressureVessel,4,DCAS-DE,7,400,1,1,9254.9689649594,0.0,394.50240553850335,0.1789786320005078
PressureVessel,4,DCAS-DE,8,400,1,1,9695.69238212138,0.0,393.1664267675162,0.1948349819995201
PressureVessel,4,DCAS-DE,9,400,1,1,10694.870291674431,0.0,392.2219863021585,0.4116198829997302
PressureVessel,4,DCAS-DE,10,400,1,4,8189.308113360393,0.0,394.739795789021,0.4282240840002487
PressureVessel,4,DCAS-DE,11,400,1,3,8047.864643072251,0.0,396.3663386557016,0.4144252339992818
PressureVessel,4,DCAS-DE,12,400,1,5,9368.707006043987,0.0,397.2913378091928,0.3855821029992512
PressureVessel,4,DCAS-DE,13,400,1,1,10484.38061796494,0.0,392.6804535731786,0.4353303550014971
PressureVessel,4,DCAS-DE,14,400,1,1,7559.76435264081,0.0,397.3748207965865,0.4158665180002572
PressureVessel,4,DCAS-DE,15,400,1,1,11246.834142305564,0.0,396.5002528746127,0.4355971490003867
PressureVessel,4,DCAS-DE,16,400,1,5,10184.336984690028,0.0,392.7050504886001,0.3720991360005428
PressureVessel,4,DCAS-DE,17,400,1,7,9553.020087252444,0.0,389.7216393345407,0.2761251669999183
PressureVessel,4,DCAS-DE,18,400,1,1,10011.838943523862,0.0,396.3198278566189,0.1891033489991969
PressureVessel,4,DCAS-DE,19,400,1,5,7208.954058286554,0.0,395.3084861576417,0.1820688079988031
PressureVessel,4,DCAS-DE,20,400,1,3,7624.018202774125,0.0,397.7574433937783,0.1743012539991468
PressureVessel,4,DCAS-DE,21,400,1,1,9545.210657590333,0.0,394.0916924985603,0.1859988300002442
PressureVessel,4,DCAS-DE,22,400,1,4,8644.043140119156,0.0,391.3926249936917,0.456666177000443
PressureVessel,4,DCAS-DE,23,400,1,3,12479.387295316836,0.0,397.103365243708,0.4453230330000224
PressureVessel,4,DCAS-DE,24,400,1,2,8793.585307166017,0.0,393.95308728969576,0.5807328119990416
PressureVessel,4,DCAS-DE,25,400,1,5,14830.166911652304,0.0,396.84236639478166,0.427590309000152
PressureVessel,4,DCAS-DE,26,400,1,2,9905.412830075027,0.0,390.8038832364574,0.1853064360002463
PressureVessel,4,DCAS-DE,27,400,1,3,16268.13582803466,0.0,393.6398211380357,0.1889184179999574
PressureVessel,4,DCAS-DE,28,400,1,1,8457.279131877756,0.0,398.30682031878615,0.1847186550003243
PressureVessel,4,DCAS-DE,29,400,1,4,8592.433879072549,0.0,399.441131294269,0.1975797239992971
PressureVessel,4,DCAS-PSO,0,400,1,2,10541.225721937586,0.0,390.3245393269209,0.1944750179991388
