problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
G08,2,DE-EPS,12,400,1.0,0,73,inf,0.002169866832552665,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,13,400,1.0,1,232,0.018411855899708892,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,14,400,1.0,1,165,-0.028449991349703753,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,15,400,1.0,1,167,-0.06706955879997087,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,16,400,1.0,1,13,-0.012258346642026336,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,17,400,1.0,1,11,0.0018865325217835118,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,18,400,1.0,1,145,-0.01508901283746462,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,19,400,1.0,1,209,-0.021832815992924415,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,20,400,1.0,1,16,-0.04385357401908225,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,21,400,1.0,1,145,-0.018838143073829777,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,22,400,1.0,1,75,-0.0923099938887821,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,23,400,1.0,1,141,-0.011295977070152088,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,24,400,1.0,1,90,-0.012361002610149956,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,25,400,1.0,1,146,-0.0038702792834398735,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,26,400,1.0,1,319,-0.07595583762605745,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,27,400,1.0,1,70,-0.05054321220364707,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,28,400,1.0,1,11,7.146890659536303e-05,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,29,400,1.0,1,213,-0.013104951048056986,0.0,400.0,0.0,0.0,0.0,0.0,{}
