problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
G06,2,JADE-NCV,5,400,1.0,1,282,-2910.1687294223957,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,6,400,1.0,0,401,inf,0.010101564009523055,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,7,400,1.0,1,366,-3126.6847417393474,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,8,400,1.0,1,365,-1388.208195481737,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,9,400,1.0,0,401,inf,0.008214406327451372,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,10,400,1.0,1,316,-5231.2920574531445,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,11,400,1.0,0,401,inf,0.0010417177041104338,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,12,400,1.0,1,395,-2731.8673668622037,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,13,400,1.0,0,401,inf,0.015602575916224817,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,14,400,1.0,1,313,-5072.4711417293365,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,15,400,1.0,0,401,inf,0.0013192447578864765,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,16,400,1.0,0,401,inf,0.0045188214025606785,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,17,400,1.0,1,321,-4303.878623141828,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,18,400,1.0,1,378,-5073.394531434165,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,19,400,1.0,1,300,-4563.056516761814,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,20,400,1.0,0,401,inf,0.010289737878851653,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,21,400,1.0,0,401,inf,0.0104858418086445,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,22,400,1.0,0,401,inf,0.0012858081935118735,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,23,400,1.0,0,401,inf,0.011854644247485169,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,24,400,1.0,0,401,inf,0.003090273842925172,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,25,400,1.0,0,401,inf,0.0037163442272726854,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,26,400,1.0,1,391,-4977.946661038394,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,27,400,1.0,1,285,-2608.178714160208,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,28,400,1.0,0,401,inf,0.0038107279134182576,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,29,400,1.0,1,317,-5441.232140584412,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,0,400,1.0,1,226,-0.07550102231740209,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,1,400,1.0,1,9,-0.03533704328887623,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,2,400,1.0,1,74,-0.08658389120830963,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,3,400,1.0,1,97,-0.0537799440612694,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,4,400,1.0,1,34,-0.09273344670603266,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,5,400,1.0,1,181,-0.05444206164996813,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,6,400,1.0,1,15,-0.08501565350365377,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,7,400,1.0,1,143,-0.09107251192678827,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,8,400,1.0,1,17,-0.09171497106059998,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,9,400,1.0,1,159,-0.08889466444010509,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,10,400,1.0,1,112,-0.05879518040865655,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,11,400,1.0,1,68,-0.06109304311422758,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,12,400,1.0,1,140,-0.07355428872204234,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,13,400,1.0,1,69,-0.08247041486670267,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,14,400,1.0,1,114,-0.0860181631297848,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,15,400,1.0,1,90,-0.08653159425652555,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,16,400,1.0,1,13,-0.09531482318666964,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,17,400,1.0,1,11,-0.06943235669864341,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,18,400,1.0,1,47,-0.08876483151225287,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,19,400,1.0,1,115,-0.09066233733357312,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,20,400,1.0,1,16,-0.08328775100240782,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,21,400,1.0,1,144,-0.07839950228960467,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,22,400,1.0,1,44,-0.05006456044604616,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,23,400,1.0,1,120,-0.09233737825163986,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,24,400,1.0,1,131,-0.06520494041267139,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,25,400,1.0,1,90,-0.07965490209292053,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,26,400,1.0,1,171,-0.08719806243707086,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,27,400,1.0,1,110,-0.09053696974026157,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,28,400,1.0,1,11,-0.08465940056426895,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,JADE-NCV,29,400,1.0,1,44,-0.06344379307710579,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,0,400,1.0,1,47,0.7506224582597416,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,1,400,1.0,1,118,0.9978720927019377,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,2,400,1.0,1,91,0.9935603984857085,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,3,400,1.0,1,66,0.7734625190753841,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,4,400,1.0,1,105,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,5,400,1.0,1,83,0.996249512710322,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,6,400,1.0,1,186,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,7,400,1.0,1,120,0.8098722344357598,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,8,400,1.0,1,227,0.9934777023528426,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,9,400,1.0,1,101,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,10,400,1.0,1,157,0.9554029211627766,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,11,400,1.0,1,287,0.7572250168556633,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,12,400,1.0,1,122,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,13,400,1.0,1,55,1.0,0.0,400.0,0.0,0.0,0.0,0.0,{}
G11,2,JADE-NCV,14,400,1.0,1,73,0.7723027639396252,0.0,400.0,0.0,0.0,0.0,0.0,{}
